,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,Income
4104,34,2,1,9,1,4,1,0,0,0,0,20,0
4105,39,2,1,9,0,3,0,0,0,0,0,50,0
4106,28,2,2,7,0,2,5,0,0,0,0,40,0
4107,17,2,14,8,0,5,0,0,1,0,0,10,0
4108,54,2,0,13,0,3,0,0,1,0,0,50,0
4109,24,2,5,10,0,5,3,0,0,0,1762,40,0
4110,25,2,1,9,0,1,3,0,1,0,0,40,0
4111,25,2,2,7,2,4,4,0,1,0,0,12,0
4112,48,4,5,10,1,1,2,0,1,5178,0,40,1
4113,24,2,0,13,0,5,3,0,1,0,0,40,0
4114,31,2,5,10,1,5,1,2,0,0,0,50,0
4115,47,2,5,10,1,6,1,0,0,0,0,40,1
4116,45,2,0,13,1,1,1,0,0,0,0,40,1
4117,19,2,5,10,0,0,3,0,1,0,0,25,0
4118,52,5,5,10,1,5,1,0,0,15024,0,50,1
4119,52,2,1,9,1,0,1,0,0,0,0,40,0
4120,60,2,1,9,1,7,1,0,0,0,0,28,0
4121,43,2,3,14,1,3,1,0,0,0,0,50,1
4122,24,2,6,12,2,4,3,0,1,0,0,30,0
4123,51,2,1,9,0,0,0,0,1,0,0,40,0
4124,38,1,4,5,2,6,0,0,0,0,0,40,0
4125,21,2,5,10,0,0,3,0,1,0,0,10,0
4126,40,5,1,9,1,0,1,0,0,0,0,50,1
4127,54,2,5,10,6,1,4,0,1,0,0,40,0
4128,35,2,0,13,0,4,5,0,0,0,0,50,0
4129,52,2,2,7,4,9,4,1,0,0,0,40,0
4130,53,2,1,9,1,1,1,0,0,99999,0,40,1
4131,35,2,1,9,2,6,4,1,0,0,0,40,0
4132,43,1,5,10,2,5,4,0,1,0,880,42,0
4133,29,2,0,13,1,6,1,0,0,0,0,40,0
4134,29,2,1,9,1,7,1,3,0,0,0,65,0
4135,27,2,1,9,0,4,0,0,1,0,0,40,0
4136,58,2,0,13,1,0,1,0,0,0,0,40,0
4137,64,2,1,9,1,2,1,0,0,0,0,18,0
4138,53,2,1,9,1,0,2,1,1,0,0,32,0
4139,21,2,1,9,0,0,0,0,1,0,0,30,0
4140,40,1,6,12,2,1,0,0,0,0,0,30,0
4141,52,0,9,16,1,3,1,0,0,0,0,40,1
4142,38,2,7,11,0,10,0,0,0,0,0,50,0
4143,39,2,1,9,1,1,1,0,0,0,0,40,0
4144,68,2,9,16,1,3,1,0,0,0,0,55,1
4145,24,2,1,9,0,5,0,0,0,0,0,38,0
4146,40,5,10,15,1,3,1,0,0,0,0,50,1
4147,43,5,10,15,1,3,1,1,0,0,0,99,1
4148,38,2,0,13,0,1,0,0,1,0,0,70,0
4149,45,2,1,9,1,5,1,0,0,0,0,40,1
4150,18,2,2,7,0,9,3,0,0,0,0,55,0
4151,57,4,3,14,1,1,1,0,0,0,0,50,1
4152,49,2,1,9,4,4,0,1,1,0,0,35,0
4153,25,2,5,10,0,1,3,0,1,0,0,40,0
4154,52,3,5,10,2,0,0,0,0,0,0,40,0
4155,56,2,12,6,2,6,0,0,0,0,0,56,0
4156,26,5,5,10,0,5,0,0,0,0,0,48,0
4157,19,2,1,9,0,6,0,0,1,0,0,40,0
4158,25,5,0,13,0,0,3,2,1,0,0,40,0
4159,25,2,1,9,1,0,2,0,1,0,0,30,0
4160,21,2,1,9,0,5,5,0,0,0,0,45,0
4161,48,1,8,4,1,6,1,0,0,0,0,40,0
4162,33,0,3,14,1,3,1,0,0,0,0,60,0
4163,31,0,1,9,2,11,3,4,0,0,0,40,0
4164,26,1,1,9,2,8,4,0,0,0,0,65,0
4165,37,0,0,13,0,3,0,0,0,0,0,38,0
4166,20,2,5,10,0,4,3,0,0,0,0,20,0
4167,28,2,5,10,1,5,1,4,0,0,0,60,0
4168,49,2,1,9,6,0,4,0,1,0,0,20,0
4169,49,2,3,14,1,1,1,0,0,0,1977,40,1
4170,51,2,5,10,1,3,2,0,1,0,0,40,1
4171,40,2,5,10,1,5,1,0,0,0,0,40,0
4172,24,2,7,11,0,9,3,0,1,0,0,40,0
4173,18,2,14,8,0,5,3,0,0,0,0,24,0
4174,41,2,12,6,1,7,1,1,0,0,0,40,1
4175,46,2,1,9,1,0,1,0,0,0,1485,40,1
4176,46,2,1,9,1,0,2,0,1,0,0,40,0
4177,64,2,12,6,1,7,1,0,0,0,0,40,1
4178,50,1,10,15,1,3,1,0,0,0,0,40,1
4179,53,0,3,14,1,3,1,0,0,0,0,36,1
4180,21,2,1,9,0,6,0,0,0,0,0,40,0
4181,22,0,5,10,1,4,1,0,0,0,0,25,0
4182,37,2,0,13,2,1,4,0,1,7430,0,45,1
4183,39,3,10,15,0,3,0,0,0,0,0,55,1
4184,30,2,0,13,1,5,1,2,0,0,0,40,0
4185,25,2,0,13,0,3,0,0,0,0,1741,40,0
4186,26,2,5,10,0,1,4,1,1,0,0,40,0
4187,43,2,0,13,0,5,0,0,0,0,0,50,0
4188,59,2,1,9,6,0,4,0,1,0,0,60,0
4189,27,2,1,9,3,0,4,0,1,0,0,40,0
4190,55,2,12,6,1,6,1,1,0,0,0,40,1
4191,20,2,5,10,0,4,3,0,0,0,0,12,0
4192,25,2,7,11,0,3,0,0,1,0,0,36,0
4193,28,2,6,12,4,4,0,0,0,0,0,40,0
4194,29,2,0,13,0,5,0,0,0,0,0,50,0
4195,60,2,2,7,1,5,1,0,0,0,0,40,1
4196,37,4,0,13,1,3,2,0,1,15024,0,50,1
4197,25,2,2,7,2,5,3,0,1,0,0,40,0
4198,27,2,5,10,1,6,1,0,0,0,0,60,0
4199,50,0,0,13,1,1,1,0,0,0,0,40,1
4200,41,1,5,10,1,8,1,0,0,5013,0,70,0
4201,46,2,8,4,1,6,1,0,0,0,0,47,0
4202,35,2,7,11,2,4,4,1,1,0,0,40,0
4203,40,2,1,9,0,2,0,1,0,0,0,40,0
4204,49,2,0,13,1,1,1,0,0,0,0,40,1
4205,29,2,0,13,0,3,0,0,1,0,0,50,0
4206,43,4,0,13,2,3,4,0,1,0,625,40,0
4207,39,2,6,12,0,7,0,1,0,0,0,60,0
4208,35,2,1,9,0,2,3,0,0,0,0,60,0
4209,52,2,5,10,1,9,1,0,0,0,0,40,0
4210,25,2,5,10,0,2,0,1,0,0,0,40,0
4211,20,5,1,9,0,9,3,0,1,0,0,30,0
4212,46,2,5,10,2,4,4,0,1,0,0,10,0
4213,24,2,0,13,0,1,0,0,0,0,0,40,0
4214,29,2,0,13,1,6,5,2,0,0,0,30,0
4215,21,2,5,10,0,4,3,0,0,0,0,40,0
4216,37,3,0,13,2,1,5,0,1,0,0,50,0
4217,43,3,1,9,0,0,3,0,0,0,0,40,0
4218,19,2,1,9,0,0,0,0,1,0,0,26,0
4219,47,2,1,9,1,5,1,0,0,0,0,45,0
4220,61,2,1,9,1,7,1,0,0,0,0,45,1
4221,35,2,1,9,1,4,1,0,0,0,0,60,0
4222,60,2,12,6,1,2,1,1,0,0,0,40,0
4223,27,2,5,10,0,0,0,0,1,0,0,40,0
4224,57,4,0,13,1,3,1,2,0,0,0,35,0
4225,56,2,15,2,1,6,1,0,0,0,0,40,0
4226,27,2,1,9,0,1,0,0,1,0,0,40,0
4227,47,2,8,4,1,9,2,1,1,0,0,35,0
4228,19,2,1,9,0,4,0,0,0,0,0,30,0
4229,28,1,14,8,2,4,4,0,1,0,0,30,0
4230,43,2,12,6,1,0,1,0,0,0,0,40,0
4231,63,4,5,10,2,1,0,0,1,0,0,35,0
4232,25,2,1,9,2,2,3,2,1,0,0,40,0
4233,35,1,1,9,0,9,3,0,0,8614,0,40,1
4234,20,2,1,9,0,2,3,0,1,0,0,40,0
4235,48,2,12,6,1,5,1,0,0,0,0,70,0
4236,30,4,0,13,0,3,0,1,1,0,0,40,0
4237,31,2,0,13,1,3,1,0,0,0,0,40,1
4238,20,2,1,9,0,5,3,2,1,0,0,24,0
4239,57,0,3,14,1,3,1,0,0,0,0,50,1
4240,41,2,7,11,1,0,2,0,1,7688,0,44,1
4241,33,2,1,9,2,0,5,0,1,0,0,40,0
4242,27,2,7,11,1,8,1,0,0,0,0,40,0
4243,34,2,1,9,1,8,1,0,0,0,0,60,1
4244,22,2,12,6,0,6,0,0,0,0,0,30,0
4245,50,2,6,12,1,1,2,1,1,0,0,40,1
4246,40,1,0,13,1,3,1,0,0,0,0,45,1
4247,37,2,1,9,1,6,1,0,0,0,0,51,0
4248,53,2,3,14,1,1,1,0,0,15024,0,55,1
4249,38,1,5,10,1,9,1,0,0,7688,0,40,1
4250,25,0,1,9,0,3,0,0,0,0,0,40,0
4251,51,2,1,9,1,6,1,1,0,0,0,40,0
4252,18,2,5,10,0,4,3,0,0,0,0,16,0
4253,41,2,2,7,1,2,1,0,0,7688,0,40,1
4254,33,2,1,9,0,0,4,0,1,0,0,40,0
4255,33,2,0,13,0,5,0,0,1,0,0,40,0
4256,67,0,5,10,1,7,1,0,0,0,0,40,0
4257,47,1,1,9,1,1,1,0,0,0,2415,50,1
4258,24,2,5,10,0,9,0,0,0,0,0,40,0
4259,32,4,8,4,1,4,1,0,0,0,0,40,0
4260,29,2,1,9,0,4,4,0,1,0,0,40,0
4261,25,2,7,11,0,5,0,0,0,0,0,45,0
4262,33,2,5,10,2,0,0,0,1,0,0,40,0
4263,55,2,0,13,1,6,1,0,0,0,0,40,0
4264,31,2,5,10,1,5,1,0,0,0,0,40,1
4265,32,4,3,14,1,3,1,0,0,0,0,50,0
4266,18,2,1,9,0,11,3,0,0,34095,0,3,0
4267,36,2,1,9,2,0,4,0,1,0,0,50,0
4268,58,2,1,9,6,0,0,0,1,0,0,27,0
4269,34,2,3,14,1,1,1,0,0,0,1902,50,1
4270,19,2,2,7,0,2,0,0,0,0,0,40,0
4271,21,2,1,9,0,0,4,1,1,0,0,40,0
4272,36,5,1,9,0,8,0,0,0,0,0,50,0
4273,37,2,0,13,1,3,2,1,1,15024,0,40,1
4274,43,2,1,9,1,9,2,1,1,0,0,21,0
4275,52,0,0,13,1,11,1,0,0,0,0,40,0
4276,48,2,7,11,2,4,0,0,1,0,0,40,0
4277,43,2,5,10,2,3,4,0,1,0,0,38,0
4278,22,2,1,9,0,4,3,0,0,0,0,40,0
4279,57,2,11,3,2,7,4,0,0,6497,0,40,0
4280,37,2,6,12,0,0,0,0,1,0,0,40,0
4281,39,2,5,10,2,5,4,2,1,0,0,38,0
4282,54,2,5,10,1,5,1,0,0,0,0,40,1
4283,27,2,6,12,0,4,0,0,0,0,0,40,0
4284,21,2,1,9,0,0,0,0,1,0,0,35,0
4285,65,2,5,10,4,0,0,0,1,0,0,38,0
4286,30,2,5,10,1,4,2,0,1,0,0,40,0
4287,22,2,4,5,0,9,0,0,1,0,0,40,0
4288,26,2,0,13,1,5,1,0,0,4064,0,50,0
4289,25,2,2,7,4,6,3,0,0,0,0,40,0
4290,47,2,7,11,1,1,1,0,0,15024,0,50,1
4291,23,2,6,12,0,4,3,0,0,0,0,60,0
4292,42,2,1,9,1,5,1,1,0,0,0,40,1
4293,39,1,5,10,0,6,0,2,0,0,0,30,0
4294,55,2,9,16,1,1,1,0,0,0,0,60,1
4295,24,0,3,14,3,3,0,2,1,0,0,10,0
4296,46,5,0,13,1,9,1,0,0,7298,0,40,1
4297,53,2,1,9,1,6,1,0,0,0,0,40,1
4298,44,2,2,7,4,4,4,1,1,0,0,60,0
4299,40,2,1,9,4,7,4,1,1,0,0,40,0
4300,48,2,5,10,1,6,1,0,0,7688,0,40,1
4301,26,2,7,11,4,0,4,0,1,0,0,35,0
4302,22,2,1,9,0,5,3,0,1,0,0,40,0
4303,43,2,1,9,2,1,0,0,1,0,0,40,0
4304,37,4,1,9,1,4,2,0,1,0,0,25,0
4305,30,2,1,9,1,6,1,2,0,0,0,40,0
4306,41,2,1,9,1,5,1,3,0,0,0,50,0
4307,38,2,10,15,1,3,1,0,0,0,0,60,1
4308,42,1,1,9,1,8,1,0,0,0,0,50,0
4309,20,2,1,9,0,7,3,1,0,0,0,40,0
4310,36,2,0,13,2,0,0,0,1,3674,0,40,0
4311,32,3,7,11,0,3,5,2,0,0,0,40,0
4312,27,2,0,13,1,1,1,0,0,0,0,40,1
4313,25,0,5,10,2,11,5,0,0,0,0,45,0
4314,40,2,3,14,0,1,0,0,0,0,0,40,0
4315,49,2,0,13,1,1,1,0,0,0,0,45,1
4316,17,2,2,7,0,4,3,0,1,0,0,16,0
4317,29,2,1,9,0,5,4,0,1,0,0,40,0
4318,47,2,10,15,1,3,1,2,0,99999,0,55,1
4319,24,1,5,10,4,2,3,0,0,0,0,45,0
4320,29,2,1,9,0,6,0,0,0,0,0,40,0
4321,45,2,5,10,1,0,2,0,1,0,0,24,1
4322,30,2,14,8,1,6,1,0,0,0,0,50,0
4323,19,2,5,10,0,0,3,0,0,0,0,20,0
4324,59,2,12,6,1,7,1,0,0,0,1485,40,1
4325,47,2,8,4,3,4,4,0,1,0,0,30,0
4326,41,2,5,10,1,10,1,1,0,3137,0,40,0
4327,28,2,6,12,0,3,3,0,0,0,0,40,0
4328,46,2,6,12,1,6,1,0,0,0,0,40,1
4329,40,1,5,10,1,6,1,0,0,0,0,60,0
4330,66,0,12,6,2,4,0,1,1,0,0,40,0
4331,30,4,0,13,0,3,0,1,0,14084,0,45,1
4332,44,1,5,10,0,6,3,0,0,0,0,12,0
4333,58,1,1,9,1,1,1,0,0,15024,0,60,1
4334,21,2,8,4,0,4,5,0,0,0,0,48,0
4335,59,2,4,5,6,4,4,1,1,0,0,40,0
4336,35,4,5,10,1,4,1,0,0,0,0,40,0
4337,45,2,4,5,1,0,1,1,0,5178,0,40,1
4338,30,2,1,9,1,7,1,0,0,0,0,40,0
4339,33,2,1,9,0,2,0,1,0,0,0,40,0
4340,26,2,5,10,0,5,0,0,1,0,0,15,0
4341,48,2,5,10,4,5,4,1,1,0,0,35,0
4342,31,2,1,9,0,5,3,2,1,0,0,40,0
4343,36,2,1,9,1,1,1,0,0,0,0,45,0
4344,48,2,1,9,2,3,4,0,1,0,0,38,0
4345,30,2,1,9,1,6,1,0,0,5013,0,40,0
4346,33,2,1,9,1,2,1,0,0,0,0,50,1
4347,37,4,6,12,1,3,2,1,1,99999,0,40,1
4348,53,2,0,13,1,1,1,0,0,0,0,45,1
4349,18,2,5,10,0,4,3,0,1,0,0,40,0
4350,38,2,5,10,1,7,1,0,0,7298,0,50,1
4351,34,2,5,10,0,4,0,0,0,0,0,50,0
4352,45,2,0,13,1,5,1,0,0,0,0,52,1
4353,33,4,7,11,1,3,1,0,0,0,0,60,0
4354,35,2,7,11,1,6,2,0,1,0,0,44,0
4355,22,2,1,9,0,2,3,1,0,0,0,40,0
4356,35,2,1,9,2,4,4,0,1,0,0,30,0
4357,45,2,1,9,1,3,1,3,0,0,0,8,0
4358,17,2,2,7,0,8,3,0,0,0,0,45,0
4359,50,2,1,9,1,1,1,0,0,0,0,45,0
4360,38,4,0,13,1,3,1,0,0,0,0,50,1
4361,33,2,5,10,1,6,1,0,0,7298,0,50,1
4362,46,2,1,9,1,5,1,0,0,0,0,35,0
4363,25,2,0,13,0,5,0,0,1,6849,0,50,0
4364,64,2,1,9,1,6,1,0,0,0,0,40,0
4365,62,1,5,10,1,1,1,0,0,0,0,10,0
4366,32,2,1,9,1,10,1,0,0,0,0,60,1
4367,17,2,2,7,0,5,3,0,0,0,0,20,0
4368,61,2,1,9,1,6,1,0,0,0,0,55,0
4369,40,0,9,16,0,3,0,1,1,0,0,40,0
4370,21,2,1,9,0,1,5,0,1,0,0,40,0
4371,39,2,0,13,1,1,1,0,0,15024,0,50,1
4372,35,1,5,10,1,1,1,0,0,0,0,45,0
4373,29,2,7,11,1,3,1,0,0,0,0,40,0
4374,27,3,6,12,0,7,0,1,0,0,0,40,0
4375,20,2,6,12,0,0,0,0,1,0,0,40,0
4376,51,4,3,14,0,3,3,0,0,0,0,40,0
4377,45,2,1,9,4,9,4,1,1,0,0,15,0
4378,31,2,5,10,1,6,1,0,0,0,0,40,0
4379,29,2,1,9,0,10,3,1,0,0,0,40,0
4380,56,2,0,13,1,0,1,0,0,0,0,30,0
4381,55,1,5,10,2,10,0,0,1,0,0,12,1
4382,26,2,5,10,0,10,3,0,0,0,0,20,0
4383,46,2,5,10,1,6,1,0,0,15024,0,45,1
4384,32,4,1,9,1,4,1,0,0,0,0,40,0
4385,28,2,1,9,1,5,1,0,0,0,0,40,0
4386,27,2,8,4,0,4,5,0,0,0,0,35,0
4387,23,2,4,5,3,6,0,0,0,0,0,40,0
4388,59,2,12,6,1,6,1,0,0,0,0,40,0
4389,26,2,14,8,0,6,5,4,0,0,0,48,0
4390,36,2,12,6,0,2,0,0,0,0,0,40,0
4391,18,2,1,9,0,5,3,0,1,0,0,15,0
4392,33,2,4,5,2,2,0,0,0,0,0,70,0
4393,60,1,7,11,1,7,2,0,1,0,0,15,1
4394,40,2,1,9,2,9,4,0,1,0,0,48,0
4395,48,2,1,9,1,8,1,0,0,0,0,43,0
4396,27,1,12,6,1,6,1,0,0,0,0,48,0
4397,19,2,5,10,0,4,3,0,0,0,0,20,0
4398,38,2,0,13,1,3,1,0,0,0,0,50,1
4399,26,2,5,10,2,6,0,0,0,0,0,43,0
4400,45,3,7,11,1,11,1,0,0,3908,0,40,0
4401,20,2,5,10,0,0,3,0,1,0,0,20,0
4402,32,3,1,9,2,6,4,0,0,0,0,40,0
4403,22,2,5,10,0,2,3,0,1,0,0,13,0
4404,22,2,1,9,0,0,0,0,0,0,0,40,0
4405,38,0,1,9,0,4,4,1,1,114,0,38,0
4406,34,2,1,9,1,6,1,0,0,0,1848,50,1
4407,46,2,15,2,6,4,4,4,1,0,0,30,0
4408,39,2,0,13,2,1,0,0,1,0,0,25,0
4409,79,1,1,9,6,4,0,0,1,0,0,24,0
4410,24,2,1,9,0,5,3,0,0,0,0,40,0
4411,31,2,5,10,1,6,1,0,0,2407,0,65,0
4412,37,1,0,13,1,5,1,2,0,3137,0,77,0
4413,23,2,1,9,0,6,5,0,0,0,0,40,0
4414,31,2,5,10,1,7,1,0,0,0,1579,45,0
4415,29,2,0,13,1,3,1,0,0,0,0,40,1
4416,22,0,0,13,0,3,3,0,1,0,0,43,0
4417,55,4,1,9,2,4,4,0,1,0,0,38,0
4418,43,2,1,9,2,6,5,0,0,0,0,40,0
4419,23,2,8,4,0,8,4,4,0,0,0,36,0
4420,29,2,1,9,0,0,4,0,0,0,0,35,0
4421,22,2,7,11,0,4,5,0,1,0,0,40,0
4422,22,2,5,10,0,5,0,0,0,0,0,42,0
4423,25,2,1,9,1,1,1,0,0,7298,0,84,1
4424,29,2,5,10,0,9,3,0,0,0,0,45,0
4425,25,0,5,10,0,7,0,1,0,0,0,40,0
4426,33,3,1,9,0,1,0,0,1,0,0,40,0
4427,33,2,0,13,0,3,0,0,0,0,0,40,1
4428,31,2,9,16,0,3,0,0,1,0,0,28,0
4429,30,4,3,14,1,3,1,0,0,0,1887,45,1
4430,55,2,0,13,1,5,1,0,0,0,0,40,0
4431,36,2,14,8,0,1,0,0,0,4650,0,50,0
4432,28,2,0,13,0,5,0,0,0,8614,0,40,1
4433,42,2,3,14,1,3,1,0,0,0,0,40,1
4434,51,2,6,12,2,1,4,0,0,0,0,55,0
4435,62,4,0,13,2,3,0,1,1,0,0,40,0
4436,65,5,5,10,1,5,1,0,0,0,0,35,1
4437,23,2,0,13,1,3,1,0,0,0,0,40,0
4438,47,2,8,4,1,6,1,1,0,0,0,60,1
4439,50,5,1,9,2,1,4,0,1,0,0,40,0
4440,32,1,0,13,1,6,1,0,0,0,0,40,0
4441,37,3,5,10,1,9,1,0,0,0,0,40,0
4442,31,2,1,9,0,6,4,0,0,14344,0,40,1
4443,76,2,12,6,6,5,4,1,1,0,0,12,0
4444,54,2,0,13,2,5,0,1,1,0,0,60,0
4445,32,3,0,13,1,3,1,0,0,0,0,40,1
4446,31,2,5,10,0,0,0,0,1,0,0,52,0
4447,31,3,0,13,2,11,0,0,0,0,0,50,1
4448,65,1,10,15,2,3,0,0,0,0,1668,40,0
4449,30,2,1,9,1,9,1,0,0,0,0,60,1
4450,21,2,5,10,0,3,3,0,1,0,0,10,0
4451,40,3,3,14,1,10,1,2,0,0,1902,40,1
4452,26,0,5,10,0,6,0,0,1,0,0,40,0
4453,18,2,2,7,0,4,3,0,1,0,0,8,0
4454,34,4,1,9,1,4,1,0,0,0,0,50,0
4455,66,4,5,10,2,4,5,0,1,7896,0,40,1
4456,44,1,5,10,0,8,3,0,0,0,0,60,0
4457,30,2,6,12,0,10,0,0,1,0,0,40,0
4458,36,1,0,13,0,6,3,0,0,0,0,40,0
4459,31,2,5,10,1,3,1,0,0,0,0,50,1
4460,22,2,5,10,0,5,0,0,0,0,0,20,0
4461,23,2,1,9,0,5,3,2,0,0,0,40,0
4462,49,2,3,14,1,1,1,0,0,15024,0,50,1
4463,39,1,0,13,4,6,3,0,0,0,0,35,0
4464,19,2,5,10,0,2,3,0,0,0,0,16,0
4465,30,2,6,12,1,1,1,0,0,0,1848,50,1
4466,25,2,5,10,0,6,5,2,1,0,0,40,0
4467,24,2,1,9,0,7,3,2,0,0,0,30,0
4468,46,2,1,9,1,9,1,0,0,0,0,40,0
4469,37,2,3,14,1,3,1,0,0,0,0,45,0
4470,41,3,1,9,1,4,1,0,0,0,0,40,0
4471,40,1,5,10,1,3,1,0,0,0,0,20,0
4472,44,2,1,9,2,0,4,0,1,0,0,40,0
4473,32,2,1,9,1,9,1,0,0,0,0,40,0
4474,58,2,1,9,1,2,1,1,0,0,0,20,1
4475,48,2,1,9,1,9,1,0,0,0,0,48,0
4476,34,2,0,13,1,1,1,0,0,0,0,40,0
4477,29,2,7,11,0,0,3,1,1,0,0,40,0
4478,46,5,0,13,1,5,1,0,0,0,0,50,1
4479,36,4,1,9,0,7,0,2,0,0,0,40,0
4480,59,4,0,13,0,0,0,0,0,0,0,38,0
4481,29,2,14,8,1,7,1,0,0,0,0,40,0
4482,25,2,1,9,1,9,1,0,0,0,0,40,0
4483,27,2,6,12,0,4,0,2,1,0,0,35,0
4484,48,2,1,9,1,8,1,0,0,0,0,70,0
4485,51,3,9,16,0,3,0,0,1,0,1564,70,1
4486,36,2,1,9,2,7,0,0,0,8614,0,45,1
4487,42,4,2,7,2,5,4,0,0,7430,0,50,1
4488,49,0,0,13,1,0,1,0,0,0,0,40,1
4489,33,2,5,10,0,10,3,0,0,0,0,20,0
4490,40,2,0,13,2,5,0,0,0,0,1564,60,1
4491,26,2,0,13,0,3,0,0,1,0,0,40,0
4492,59,2,1,9,1,9,1,0,0,0,0,30,0
4493,30,2,1,9,0,0,3,0,1,0,0,40,0
4494,31,4,6,12,1,0,2,0,1,0,0,35,0
4495,30,2,0,13,1,1,1,0,0,0,0,50,1
4496,27,2,0,13,0,1,0,0,1,0,0,40,0
4497,56,2,6,12,2,0,4,0,1,4101,0,40,0
4498,24,2,1,9,1,9,1,0,0,0,0,40,0
4499,47,2,0,13,2,5,4,0,1,0,0,50,0
4500,51,2,0,13,0,3,0,1,0,0,0,35,0
4501,34,2,1,9,1,6,1,0,0,0,0,45,0
4502,47,2,1,9,2,4,4,1,0,0,0,9,0
4503,47,2,5,10,1,0,1,0,0,0,0,44,1
4504,20,2,5,10,0,0,4,2,1,0,0,40,0
4505,34,5,1,9,1,6,1,0,0,0,0,54,1
4506,31,2,2,7,2,4,0,0,1,0,0,40,0
4507,42,2,7,11,2,4,4,0,1,0,0,32,0
4508,52,2,11,3,3,6,5,0,0,0,0,40,0
4509,56,2,1,9,6,0,0,0,1,0,0,40,0
4510,53,2,1,9,1,6,1,0,0,0,0,40,1
4511,26,2,5,10,1,5,1,0,0,0,0,50,1
4512,81,2,5,10,2,0,0,0,1,0,0,20,0
4513,57,3,5,10,2,3,0,0,0,0,0,48,1
4514,34,2,1,9,0,0,0,0,1,0,0,40,0
4515,24,2,7,11,0,10,4,1,1,0,0,40,0
4516,20,2,1,9,0,4,4,0,0,0,2001,40,0
4517,68,3,5,10,2,0,5,1,1,2346,0,40,0
4518,60,2,1,9,4,5,0,0,1,0,0,32,0
4519,37,3,5,10,1,6,1,0,0,0,0,40,0
4520,25,2,8,4,0,2,4,0,0,0,0,40,0
4521,36,3,1,9,1,0,1,0,0,0,0,40,0
4522,45,2,6,12,1,6,1,0,0,0,0,40,0
4523,34,2,5,10,1,1,1,0,0,0,0,60,1
4524,31,2,0,13,4,1,0,0,1,0,0,70,0
4525,47,1,0,13,1,8,1,0,0,0,0,60,0
4526,60,1,1,9,1,6,1,0,0,0,0,42,1
4527,75,2,0,13,1,1,1,0,0,0,0,24,0
4528,43,4,5,10,1,11,1,0,0,0,0,40,0
4529,18,2,1,9,0,2,3,0,0,0,0,40,0
4530,25,2,0,13,0,10,0,2,1,0,1092,40,0
4531,20,2,1,9,0,0,3,0,1,0,0,40,0
4532,32,2,1,9,0,5,0,0,1,0,0,50,0
4533,57,5,0,13,1,1,1,0,0,0,0,20,0
4534,43,2,5,10,1,7,1,0,0,0,0,60,1
4535,18,1,1,9,0,8,5,0,0,0,0,40,0
4536,41,4,0,13,4,3,4,1,1,0,0,40,0
4537,48,2,1,9,0,9,5,0,0,0,0,40,0
4538,35,2,1,9,1,7,1,0,0,5178,0,90,1
4539,41,0,7,11,1,1,1,0,0,0,0,40,0
4540,23,2,1,9,0,6,3,1,1,0,1594,20,0
4541,32,0,0,13,1,11,1,0,0,0,1887,45,1
4542,33,2,1,9,0,6,3,0,0,0,0,40,0
4543,58,2,1,9,1,9,1,0,0,0,0,40,0
4544,22,2,5,10,0,5,5,0,0,0,0,65,0
4545,33,2,5,10,2,4,0,0,1,0,0,50,0
4546,42,1,10,15,1,3,1,0,0,0,0,38,1
4547,25,2,1,9,0,0,3,0,1,0,0,40,0
4548,39,2,1,9,1,3,1,0,0,0,0,50,1
4549,35,2,0,13,1,5,1,0,0,0,0,45,1
4550,50,2,5,10,1,0,2,0,1,0,1902,38,1
4551,49,4,3,14,1,1,1,0,0,0,0,50,1
4552,25,4,0,13,0,3,3,0,0,0,0,40,0
4553,47,3,5,10,2,0,4,1,1,0,0,40,0
4554,46,2,5,10,1,1,2,0,1,0,0,40,1
4555,42,0,6,12,2,3,0,1,0,0,0,40,0
4556,37,2,2,7,0,7,0,0,0,0,0,60,1
4557,29,2,12,6,1,6,1,0,0,5013,0,40,0
4558,26,2,5,10,0,5,0,0,0,0,0,45,0
4559,45,5,0,13,1,1,1,0,0,0,0,40,1
4560,34,2,1,9,4,1,4,0,1,0,0,30,0
4561,33,3,6,12,0,0,4,1,1,0,0,40,0
4562,43,2,0,13,1,1,1,0,0,0,0,40,1
4563,28,2,1,9,1,6,1,0,0,0,0,45,0
4564,51,1,5,10,1,8,1,0,0,0,0,75,0
4565,21,2,5,10,0,4,0,0,1,0,0,35,0
4566,23,2,6,12,0,4,3,0,1,0,0,35,0
4567,30,2,1,9,0,10,0,0,1,0,0,40,0
4568,46,2,3,14,1,1,1,0,0,0,0,45,1
4569,38,5,1,9,0,8,0,0,0,0,0,50,0
4570,20,2,1,9,0,5,0,0,0,0,0,40,0
4571,36,2,0,13,1,3,1,0,0,0,1485,50,1
4572,37,1,10,15,1,3,1,0,0,99999,0,50,1
4573,44,4,3,14,0,3,0,0,0,0,1876,42,0
4574,33,2,1,9,1,6,1,0,0,0,0,40,1
4575,45,4,0,13,0,1,0,0,0,0,0,40,0
4576,47,2,5,10,1,6,1,0,0,0,0,40,0
4577,54,2,1,9,1,6,1,2,0,0,1902,40,1
4578,17,2,12,6,0,4,3,0,0,0,0,30,0
4579,43,2,1,9,1,1,2,0,1,0,0,36,1
4580,45,2,0,13,6,3,0,0,1,10520,0,50,1
4581,37,2,5,10,0,0,0,0,1,0,0,40,0
